CALIFICACION;LUGAR;MES;ANIO;HORA;IMP_BOL;DESCUENTO; PUNTOS;DENUNCIANTE;HECHO-BOL;COORDENADA-X;COORDENADA-Y 
GRAVE     ;117 JOSE ABASCAL - SANTA ENGRA          ;5;2021;08.20; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440671.00; 4476875.00
GRAVE     ;087 AV FILIPINAS 18                     ;5;2021;08.23; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439856.91; 4477037.97
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;08.26; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;08.30; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;110 AV MARQUES DE CORBERA - RI          ;5;2021;08.31; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  444461.78; 4475104.19
GRAVE     ;087 AV FILIPINAS 18                     ;5;2021;08.33; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439856.91; 4477037.97
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;08.34; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;114 ALBERTO AGUILERA - BALTASA          ;5;2021;08.36; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439802.04; 4475938.23
GRAVE     ;075 AV CARDENAL HERRERA ORIA 8          ;5;2021;08.39; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440617.58; 4482305.97
GRAVE     ;124 CEA BERMUDEZ - VALLEHERMOS          ;5;2021;08.39; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440000.69; 4476904.97
GRAVE     ;098 AV MEDITERRANEO 32                  ;5;2021;08.42; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  443017.57; 4473349.72
GRAVE     ;099 MENENDEZ PELAYO H. NIÑO JE          ;5;2021;08.43; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  442633.05; 4474191.88
GRAVE     ;106 AV ANDALUCIA ESQ ALCOCER            ;5;2021;08.47; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441258.69; 4467147.76
GRAVE     ;124 CEA BERMUDEZ - VALLEHERMOS          ;5;2021;08.47; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440000.69; 4476904.97
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;08.48; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;124 CEA BERMUDEZ - VALLEHERMOS          ;5;2021;08.54; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440000.69; 4476904.97
GRAVE     ;117 JOSE ABASCAL - SANTA ENGRA          ;5;2021;08.55; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440671.00; 4476875.00
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;08.56; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;08.58; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;099 MENENDEZ PELAYO H. NIÑO JE          ;5;2021;09.02; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  442633.05; 4474191.88
GRAVE     ;084 PO CASTELLANA 105                   ;5;2021;09.05; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441556.35; 4478627.48
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;09.05; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
GRAVE     ;084 PO CASTELLANA 105                   ;5;2021;09.09; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441556.35; 4478627.48
GRAVE     ;121 CRA. CARABANCHEL ARAVACA -          ;5;2021;09.12; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  434397.30; 4472312.57
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;09.12; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;124 CEA BERMUDEZ - VALLEHERMOS          ;5;2021;09.17; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440000.69; 4476904.97
GRAVE     ;123 GNRAL RICARDOS - PSO QUINC          ;5;2021;09.19; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439232.86; 4472262.78
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;09.20; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;089 AV LOGROÑO ESQ JOAQUIN IBA          ;5;2021;09.20; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  449801.53; 4479233.06
GRAVE     ;121 CRA. CARABANCHEL ARAVACA -          ;5;2021;09.22; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  434397.30; 4472312.57
GRAVE     ;120 CMNO BARRIAL - FDO LAZARO           ;5;2021;09.22; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  432850.36; 4479575.82
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;09.23; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;084 PO CASTELLANA 105                   ;5;2021;09.25; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441556.35; 4478627.48
GRAVE     ;084 PO CASTELLANA 105                   ;5;2021;09.27; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441556.35; 4478627.48
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;09.27; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;09.27; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;123 GNRAL RICARDOS - PSO QUINC          ;5;2021;09.28; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439232.86; 4472262.78
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;09.29; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;09.29; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;123 GNRAL RICARDOS - PSO QUINC          ;5;2021;09.30; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439232.86; 4472262.78
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;09.31; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;099 MENENDEZ PELAYO H. NIÑO JE          ;5;2021;09.35; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  442633.05; 4474191.88
GRAVE     ;059 PO CASTELLANA 167                   ;5;2021;09.36; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441560.69; 4479431.48
GRAVE     ;114 ALBERTO AGUILERA - BALTASA          ;5;2021;09.36; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439802.04; 4475938.23
GRAVE     ;117 JOSE ABASCAL - SANTA ENGRA          ;5;2021;09.37; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440671.00; 4476875.00
GRAVE     ;101 SINESIO DELGADO GTA P. CEB          ;5;2021;09.37; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439798.51; 4480503.35
GRAVE     ;123 GNRAL RICARDOS - PSO QUINC          ;5;2021;09.37; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439232.86; 4472262.78
GRAVE     ;114 ALBERTO AGUILERA - BALTASA          ;5;2021;09.37; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439802.04; 4475938.23
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;09.45; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;09.49; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;120 CMNO BARRIAL - FDO LAZARO           ;5;2021;09.49; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  432850.36; 4479575.82
GRAVE     ;122 AV. PESETA - CTRA BARRIO F          ;5;2021;09.51; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  435089.95; 4469256.88
GRAVE     ;089 AV LOGROÑO ESQ JOAQUIN IBA          ;5;2021;09.54; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  449801.53; 4479233.06
GRAVE     ;124 CEA BERMUDEZ - VALLEHERMOS          ;5;2021;09.56; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440000.69; 4476904.97
GRAVE     ;114 ALBERTO AGUILERA - BALTASA          ;5;2021;09.56; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439802.04; 4475938.23
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;10.03; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
